Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
8/11/20,0.194373402,0.279455551,0.123686338,0.065813892,0.063261944,0.140501178,0.049299912,0.062299135,0.157894737,0.085324232
8/12/20,0.154435058,0.304309196,0.134210526,0.070141856,0.071609195,0.094946619,0.052886018,0.074097938,0.192893401,0.189189189
8/13/20,0.28872594,0.361299053,0.163194444,0.108358972,0.077334125,0.161570901,0.056694813,0.0583482,0.361111111,0.306306306
8/14/20,0.142071494,0.283464567,0.205128205,0.175256212,0.077885724,0.155405405,0.062510799,0.081746297,0.448051948,0.387755102
8/15/20,0.215048769,0.245526127,0.1216,0.198347107,0.05494713,0.122807018,0.11171051,0.121719285,0.315436242,0.03125
8/16/20,0.067904994,0.173711639,0.015625,0.054315027,0.030846114,0.082921084,0.173841431,0.058662281,0,0
8/17/20,0.119688809,0.170944839,0.009326425,0.036405006,0.070129547,0.074941995,0.164410058,0.058578165,0,0.117318436
8/18/20,0.287463557,0.391559203,0.063205418,0.046154261,0.129840941,0.259001895,0.256212676,0.124919511,0.555555556,0.4375
8/19/20,0.444035346,0.41047503,0.162406015,0.139376969,0.191544885,0.309181761,0.191534596,0.127624672,0.535714286,0.467741935
8/20/20,0.467184192,0.128240109,0.111275964,0.115333422,0.169781581,0.130685458,0.127074174,0.09148265,0.240601504,0.194630872
8/21/20,0.444816054,0.025385454,0.106432749,0.070195726,0.119273628,0.09680823,0.092128216,0.049524762,0.206666667,0.13836478
8/22/20,0.530335475,0.120551601,0.088926174,0.113135256,0.098658468,0.079741379,0.180875576,0.069909794,0.18487395,0.03960396
8/23/20,0.568394223,0.211706102,0.066914498,0.239906273,0.154197601,0.267682263,0.117037037,0.104333868,0,0
8/24/20,0.793542906,0.287671233,0.100401606,0.200864709,0.250681199,0.292147806,0.104834606,0.118245391,0,0.234375
8/25/20,0.256798246,0.096247241,0.152941176,0.055951981,0.133957049,0.217117117,0.084853383,0.054789272,0.13304721,0.082352941
8/26/20,0.245319561,0.079028698,0.140397351,0.049995968,0.117206478,0.219493477,0.083001828,0.084411822,0.124137931,0.087613293
8/27/20,0.410845588,0.053479186,0.06013363,0.068133962,0.047958613,0.117023675,0.065934066,0.086147186,0.136,0.081743869
8/28/20,0.15786802,0.147922999,0.142276423,0.165121225,0.06518645,0.217391304,0.070572181,0.114570361,0.194285714,0.111538462
8/29/20,0.100379816,0.155048077,0.085343228,0.226344212,0.055725971,0.121662853,0.072905462,0.132075472,0.115577889,0.01744186
8/30/20,0.245398773,0.388888889,0.091666667,0.184057032,0.075820445,0.145894861,0.1645421,0.111853088,0,0
8/31/20,0.215225564,0.246136865,0.044354839,0.149675162,0.080701754,0.292474344,0.19523607,0.126641254,0,0.259259259
9/1/20,0.221214869,0.413348946,0.243589744,0.164276569,0.108417042,0.335920177,0.219838057,0.127209705,0.314285714,0.280487805
9/2/20,0.273504274,0.21679198,0.405511811,0.137125679,0.178049929,0.232916973,0.134223592,0.197876106,0.242424242,0.310344828
9/3/20,0.178401728,0.16872994,0.099162011,0.050816086,0.101909308,0.09670465,0.097040518,0.161137441,0.40625,0.217948718
9/4/20,0.323930846,0.144567219,0.10430839,0.11437001,0.162668666,0.160694897,0.124872057,0.185862279,0.188976378,0.275362319
9/5/20,0.297757848,0.171428571,0.00228833,0.13887382,0.075033201,0.085115304,0.146538124,0.19902405,0.126506024,0.006622517
9/6/20,0.138632163,0.072353389,0.016129032,0.112092703,0.062283737,0.092179991,0.069208529,0.150220913,0,0
9/7/20,0.182212581,0.046815042,0.022140221,0.120887529,0.064087534,0.073412698,0.078568311,0.082719792,0,0
9/8/20,0.2072,0.072598253,0.06601467,0.037552553,0.054443405,0.08727761,0.068324301,0.071072733,0,0.068421053
9/9/20,0.618138425,0.209534368,0.09623431,0.198135593,0.160411311,0.122670807,0.245429794,0.168755221,0,0.333333333
9/10/20,0.126694717,0.114435303,0.19348659,0.061204047,0.086956522,0.098786828,0.107393416,0.065226972,0.148387097,0.121019108
9/11/20,0.026816945,0.039694101,0.062054934,0.053738813,0.056379364,0.046134209,0.046326426,0.052279988,0.113636364,0.113022113
9/12/20,0.064067927,0.050917259,0.047880691,0.062295875,0.035889305,0.02727462,0.035159397,0.041876833,0.11299435,0.031941032
9/13/20,0.088205128,0.106712565,0.013580247,0.088067636,0.05766116,0.022905365,0.035394294,0.045195383,0,0
9/14/20,0.139954853,0.259469697,0.01953125,0.108479106,0.137091394,0.038514443,0.055095949,0.078879863,0,0.208
9/15/20,0.214728682,0.080847724,0.091176471,0.092854514,0.150598973,0.100999286,0.091535433,0.086465242,0.196202532,0.242009132
9/16/20,0.203211239,0.080675422,0.045519203,0.051339286,0.090328007,0.091957255,0.061979522,0.081972265,0.17699115,0.278884462
9/17/20,0.127419355,0.060290118,0.024676851,0.038691628,0.057828254,0.056391628,0.044247391,0.043512929,0.172,0.232
9/18/20,0.099061185,0.069067588,0.037837838,0.038456956,0.048455056,0.064841745,0.047052509,0.047002178,0.180392157,0.124579125
9/19/20,0.07230658,0.087201125,0.056795132,0.101814266,0.047714716,0.116113744,0.115066225,0.076153283,0.125,0.058823529
9/20/20,0.012769354,0.070254111,0.080091533,0.091073931,0.034586057,0.10875576,0.081719128,0.068306011,0,0
9/21/20,0.12465374,0.031863815,0.050359712,0.170227038,0.034122179,0.069667738,0.056592667,0.04050765,0,0.1875
9/22/20,0.097744361,0.025216138,0.04867872,0.043092,0.04138637,0.079853762,0.05587572,0.059547319,0.144444444,0.230769231
9/23/20,0.118591173,0.071640316,0.040453074,0.047202395,0.035578853,0.076691995,0.082592786,0.081132075,0.256880734,0.322429907
9/24/20,0.256384065,0.1558753,0.204142012,0.108752042,0.01438192,0.048431249,0.199600798,0.148743198,0.486956522,0.346590909
9/25/20,0.411092985,0.040944882,0.128865979,0.137288551,0.011631502,0.0518836,0.255161024,0.249514563,0.823529412,0.405797101
9/26/20,0.080291971,0.010891089,0.049723757,0.105322892,0.013850769,0.059010601,0.137541624,0.139274519,0.411764706,0.079365079
9/27/20,0.000661813,0.01042654,0.011299435,0.050971508,0.020178197,0.068217054,0.101097561,0.043832335,0,0
9/28/20,0.07591623,0.021151586,0,0.094644975,0.04757548,0.104010025,0.097300104,0.050914095,0,0.190207156
9/29/20,0.162251656,0.257668712,0.039267016,0.071543696,0.08016658,0.270106222,0.101816703,0.152083333,0.656,0.54950495
9/30/20,0.175824176,0.011275546,0.038333333,0.047192196,0.054092867,0.08076225,0.087519026,0.11827957,0.414141414,0.252688172
10/1/20,0.103795507,0.010339734,0.038043478,0.046955246,0.036332602,0.074223827,0.041408669,0.083942766,0.23630137,0.234042553
10/2/20,0.093023256,0.032987172,0.034993271,0.063008506,0.030537883,0.059001056,0.039263298,0.071893722,0.190615836,0.216216216
10/3/20,0.014029995,0.03499676,0.026666667,0.069490069,0.01988218,0.080506962,0.040836904,0.046261356,0.222222222,0.042979943
10/4/20,0.001335113,0.132644272,0.006048387,0.037469904,0.017572599,0.059496124,0.065244844,0.036199095,0,0
10/5/20,0.13519471,0.023875115,0.041237113,0.055432373,0.06284153,0.155640874,0.082441716,0.065062762,0,0.24015748
10/6/20,0.152249135,0.115781711,0.015981735,0.0528223,0.082478375,0.168403267,0.150477327,0.099298634,0.640776699,0.380733945
10/7/20,0.148720999,0.022632519,0.072243346,0.069319438,0.077735299,0.181696548,0.136374579,0.121811351,0.438679245,0.568807339
10/8/20,0.112707678,0.018426966,0.028423773,0.049678621,0.056118905,0.163919201,0.108522154,0.108258154,0.316923077,0.594936709
10/9/20,0.064374789,0.02228739,0.024671053,0.044716352,0.040259422,0.11529377,0.08731568,0.080118694,0.312121212,0.264187867
10/10/20,0.010507246,0.009668508,0.002902758,0.03388726,0.01983127,0.098452883,0.054522654,0.062339253,0.258152174,0.02915952
10/11/20,0.003940455,0.009298999,0.007680492,0.030334432,0.012710858,0.078377363,0.02816584,0.048894063,0.019736842,0.009380863
10/12/20,0.052310375,0.009877705,0.019553073,0.027719689,0.03126058,0.094695481,0.032010024,0.06327609,0.01984127,0.264550265
10/13/20,0.082298137,0.009377931,0.046827795,0.036871669,0.045714954,0.129582404,0.09217259,0.093811331,0.568561873,0.391176471
10/14/20,0.081748415,0.010878661,0.02585034,0.042179588,0.043185332,0.128972539,0.108499345,0.099519053,0.565079365,0.431428571
10/15/20,0.077051926,0.015505913,0.019117647,0.051558074,0.043922477,0.113626775,0.102159953,0.107624361,0.488505747,0.378746594
10/16/20,0.066643882,0.023876973,0.02670227,0.039480992,0.042250597,0.123715693,0.09342178,0.102233479,0.372670807,0.283018868
10/17/20,0.021383076,0.026128266,0.024806202,0.039265627,0.028033241,0.121539117,0.086607437,0.098389738,0.385542169,0.015923567
10/18/20,0,0.007411983,0.012288786,0.036915937,0.018969849,0.085076884,0.072459963,0.066421749,0.025641026,0.0078125
10/19/20,0.022706209,0.008454106,0.008591065,0.038017614,0.03147194,0.143255295,0.065556191,0.074184442,0.040268456,0.449799197
10/20/20,0.019034191,0.055369128,0.157088123,0.049323465,0.044460857,0.145715058,0.08520538,0.09808388,0.916083916,0.427561837
10/21/20,0.018187942,0.051606621,0.118902439,0.063586383,0.045173999,0.132651773,0.067355,0.084549196,0.244859813,0.236220472
10/22/20,0.010677242,0.03572786,0.057842047,0.042856594,0.039433771,0.105617526,0.071648435,0.073461538,0.207397622,0.202702703
10/23/20,0.012247397,0.029038113,0.044559585,0.044711853,0.044377036,0.18012148,0.072482452,0.085569669,0.189473684,0.194444444
10/24/20,0.021455939,0.03993524,0.066062176,0.060344362,0.036937447,0.185591133,0.114576271,0.124149424,0.399014778,0.071111111
10/25/20,0.009615385,0.02961039,0.029772329,0.046460662,0.027781735,0.223733644,0.093833965,0.090163934,0,0
10/26/20,0.055286521,0.035559827,0.022779043,0.044699344,0.05184669,0.204980373,0.108114374,0.086752067,0,0.586956522
10/27/20,0.091776799,0.03283458,0.079429735,0.042236578,0.048081316,0.132518865,0.119541144,0.106339221,0.58041958,0.5
10/28/20,0.096363636,0.035304126,0.090507726,0.038341925,0.040752688,0.207501645,0.10575024,0.100568062,0.48115942,0.286173633
10/29/20,0.085963003,0.020069471,0.056547619,0.034945698,0.03782356,0.144979035,0.090853127,0.095223389,0.264563107,0.20412844
10/30/20,0.073409462,0.022823034,0.059371362,0.040429043,0.038042925,0.233563463,0.081014079,0.08123385,0.170953101,0.196564885
10/31/20,0.024052181,0.03106567,0.085213033,0.053003534,0.038452965,0.175682301,0.08839779,0.11269722,0.310267857,0.09270217
11/1/20,0.005681818,0.071164997,0.060422961,0.062637983,0.025080117,0.215435306,0.131107055,0.110668892,0.080985915,0.113801453
11/2/20,0.052531041,0.046585495,0.118618619,0.046859504,0.038457214,0.167618346,0.128053524,0.147963313,0.312292359,0.912087912
11/3/20,0.076472741,0.037950664,0.071326676,0.040388263,0.043156311,0.15072,0.092402276,0.109516409,0.916243655,0.775862069
11/4/20,0.101476713,0.039732888,0.097435897,0.044672917,0.045606695,0.204435306,0.117731111,0.144428702,0.619932432,0.78238342
11/5/20,0.10513927,0.068428184,0.066956522,0.052776003,0.044682494,0.227147766,0.113619589,0.139068623,0.520128824,0.417310665
11/6/20,0.098797896,0.063880394,0.08935743,0.053159629,0.041743288,0.176819172,0.109072332,0.130914826,0.5,0.427692308
11/7/20,0.017246506,0.027874564,0.066037736,0.043603638,0.032129212,0.139318182,0.08259307,0.077056063,0.412350598,0
11/8/20,0.00509287,0.026516407,0.044560944,0.036719107,0.024533485,0.117587706,0.068282485,0.048464406,0,0
11/9/20,0.082112971,0.088127295,0.095320624,0.07481347,0.032547565,0.250315765,0.111584754,0.084601073,0,0.742236025
11/10/20,0.169312169,0.318388564,0.133815552,0.094996598,0.086038326,0.369892146,0.2065931,0.178222289,1.637931034,1.175609756
11/11/20,0.151020408,0.146848603,0.119444444,0.102136144,0.071228894,0.276723164,0.140639579,0.13801602,0.876923077,1.080357143
11/12/20,0.123575811,0.043554773,0.100917431,0.075155094,0.069544365,0.273089569,0.109275405,0.130765939,0.45821727,0.338541667
11/13/20,0.026412134,0.039935458,0.081387592,0.047180447,0.052476222,0.148357321,0.097356584,0.087178298,0.248917749,0.216056671
11/14/20,0.014121801,0.067656364,0.096802842,0.072081182,0.061928551,0.220068994,0.129424703,0.108669294,0.271226415,0.051767677
11/15/20,0.009128252,0.220325203,0.007692308,0.067009106,0.042010939,0.146147979,0.141133573,0.110301992,0.024017467,0.077731092
11/16/20,0.119393939,0.212711864,0.01551481,0.078488511,0.057167552,0.177399062,0.16176227,0.104306598,0.037037037,0.838095238
11/17/20,0.231386536,0.112137757,0.13038674,0.071488218,0.104563127,0.165136773,0.156498999,0.133674895,0.873846154,0.677033493
11/18/20,0.315412186,0.090668181,0.127608347,0.064263754,0.070283371,0.163814181,0.128512064,0.111882216,1.043189369,0.668316832
11/19/20,0.206752159,0.093139889,0.091194969,0.065335229,0.059695838,0.133545198,0.128494874,0.10863717,0.603238866,0.443365696
11/20/20,0.270472307,0.110477861,0.067264574,0.07034568,0.06520574,0.177561597,0.137392208,0.108269543,0.515570934,0.4910859
11/21/20,0.036515054,0.125444388,0.053874092,0.069580309,0.04281004,0.170891566,0.132562416,0.092676257,0.452702703,0.091247672
11/22/20,0.001849112,0.089975349,0.011023622,0.051436537,0.02492585,0.14321663,0.12234635,0.087103746,0.002012072,0
11/23/20,0.031972143,0.058967558,0.072,0.061496002,0.03925101,0.184068891,0.107407036,0.107488097,0.002364066,0.563926941
11/24/20,0.289755088,0.075548749,0.169811321,0.111422075,0.105465381,0.334063127,0.189171657,0.209650904,0.931818182,0.762019231
11/25/20,0.370274277,0.117814053,0.200534759,0.12264682,0.089035646,0.276712329,0.209627173,0.208805999,1.217741935,1.038011696
11/26/20,0.173343606,0.109797823,0.062608696,0.037538045,0.036906377,0.139993801,0.036488061,0.120720085,0.795258621,0.064338235
11/27/20,0.007388535,0.043879262,0.00853971,0.012694208,0.022455902,0.088181261,0.008023661,0.082560162,0.188571429,0.153710247
11/28/20,0.019795222,0.107280928,0.025988701,0.102626848,0.033521127,0.065625971,0.057023933,0.125859608,0,0
11/29/20,0.02045134,0.055480072,0.028702641,0.141454618,0.044962191,0.067195767,0.173288942,0.141355306,0,0
11/30/20,0.11701278,0.072183099,0.051687764,0.076113655,0.070158451,0.076099211,0.149506047,0.123146474,0,0.530751708
12/1/20,0.281333844,0.03979798,0.122957868,0.0705707,0.094427838,0.12371134,0.167918842,0.170479446,0.806100218,0.588594705
12/2/20,0.259469697,0.059860225,0.154085603,0.078730252,0.079032148,0.152847153,0.251211564,0.207591418,0.748214286,0.592523364
12/3/20,0.239974937,0.126619552,0.140307692,0.099733775,0.08457808,0.132750697,0.225876244,0.20670304,0.706666667,0.615384615
12/4/20,0.196143417,0.04197472,0.108731466,0.096091657,0.064952339,0.102693023,0.120609763,0.121931363,0.708074534,0.627151052
12/5/20,0.047077922,0.103855101,0.061056952,0.102683752,0.049597478,0.068474528,0.113966511,0.110334934,0.47640118,0.237354086
12/6/20,0.006183442,0.087889627,0.015072084,0.108261713,0.037956204,0.068269684,0.118024041,0.107857836,0.06744868,0
12/7/20,0.008289125,0.112805847,0.019543974,0.090812365,0.058266183,0.087866577,0.126552989,0.1146267,0.090163934,0.424778761
12/8/20,0.158415842,0.068391867,0.139723802,0.096435526,0.11273164,0.126578316,0.132998565,0.132215096,1.152263374,0.466063348
12/9/20,0.132892637,0.061092415,0.108447489,0.093443322,0.098043092,0.117902239,0.178401884,0.153078203,0.599576271,0.336162988
12/10/20,0.190291705,0.059083868,0.099788807,0.088649468,0.082870316,0.08026208,0.1362477,0.147402684,0.325,0.250755287
12/11/20,0.041790363,0.061513463,0.105044921,0.086197855,0.08195287,0.100990099,0.161125409,0.166786692,0.2512,0.162911612
12/12/20,0.035843737,0.06131355,0.067178503,0.084076966,0.05870339,0.075353343,0.131513807,0.115501128,0.146110057,0.078028747
12/13/20,0.011169202,0.068739771,0.018929151,0.061468475,0.03221321,0.06246287,0.103186739,0.09430023,0.039823009,0
12/14/20,0.107738998,0.077706705,0.033407572,0.06723788,0.063329564,0.074813841,0.106377172,0.125461769,0.032786885,0.66442953
12/15/20,0.177947859,0.134594298,0.18705036,0.126154023,0.122418027,0.108662682,0.187787937,0.200415768,0.478431373,0.672839506
12/16/20,0.165843331,0.127963526,0.309740715,0.131126448,0.143447157,0.120198038,0.217112015,0.221660826,0.277108434,0.175379427
12/17/20,0.078005725,0.14420953,0.370653096,0.182075906,0.147613117,0.117739114,0.217050332,0.220152413,0.303867403,0.196245734
12/18/20,0.070271682,0.116859717,0.231343284,0.114392847,0.123040167,0.126326151,0.20907398,0.205952994,0.580204778,0.380090498
12/19/20,0.057270916,0.078019368,0.120956399,0.106117186,0.063562083,0.0911663,0.174731292,0.158759124,0.340206186,0.048245614
12/20/20,0.016258301,0.067550097,0.022011006,0.079026082,0.031382693,0.058390966,0.090301897,0.088844837,0,0.001792115
12/21/20,0.092555831,0.042437432,0.028430837,0.090367584,0.071208435,0.066832393,0.095963653,0.100261389,-0.005524862,0.074733096
12/22/20,0.122962539,0.185035389,0.164590164,0.095342794,0.176151375,0.143586601,0.17266691,0.191377497,0.237597911,0.202037351
12/23/20,0.161199888,0.066192694,0.186349693,0.101584443,0.161091488,0.196151379,0.207742254,0.226792391,0.384976526,0.227670753
12/24/20,0.148724832,0.18245944,0.119775421,0.053953302,0.032942708,0.081397988,0.042659784,0.127838977,0.226027397,0.048736462
12/25/20,0.044315484,0.056482964,0.013806706,0.011842883,0.006898796,0.059589825,0.005682222,0.099166667,0,0
12/26/20,0.026638626,0.066707654,0.041315346,0.014649984,0.023164537,0.050892762,0.06023119,0.07433645,0,0
12/27/20,0,0.044052863,0.014184397,0.063955937,0.067385445,0.091005068,0.119940813,0.108262938,0,0
12/28/20,0.152751778,0.157506702,0.053069719,0.171596306,0.065412993,0.12616171,0.167196729,0.133863775,0.015,0.268518519
12/29/20,0.209765625,0.174143412,0.288259958,0.182796095,0.17216537,0.165273312,0.133938914,0.136010728,0.403773585,0.282420749
12/30/20,0.267029101,0.114547782,0.24921875,0.15286013,0.1546875,0.148091912,0.181996866,0.141414141,0.642857143,0.285057471
12/31/20,0.203890667,0.075482515,0.126735063,0.093127539,0.089471055,0.145052834,0.152127938,0.105913589,0.434108527,0.247288503
1/1/21,0.041745283,0.063974335,0.037469287,0.077724521,0.059525143,0.154824772,0.180224107,0.122634731,0.268792711,0.092753623
1/2/21,0.03171145,0.049875828,0.026367831,0.105110785,0.036230601,0.071505184,0.138380646,0.084442079,0,0
1/3/21,0,0.061842105,0.017062315,0.118774305,0.072167266,0.066713731,0.16594512,0.085720439,0,0
1/4/21,0.136465324,0.074647123,0.058282209,0.121459088,0.146391461,0.062014656,0.154987856,0.1155706,0,0.356275304
1/5/21,0.154227031,0.089517471,0.296183206,0.189755457,0.218330414,0.167398844,0.195756208,0.188947294,0.631782946,0.514184397
1/6/21,0.186714542,0.178436318,0.638599811,0.232771388,0.193646871,0.246466204,0.339140002,0.293781,0.733082707,0.397435897
1/7/21,0.198157625,0.1400695,0.297175866,0.176574664,0.175286281,0.131858824,0.180353699,0.165748562,0.49343832,0.352941176
1/8/21,0.209745763,0.07369863,0.238883144,0.122200352,0.120708749,0.18523342,0.194717894,0.161687712,0.395061728,0.223175966
1/9/21,0.058641338,0.028230713,0.164874552,0.092748765,0.061269597,0.10376988,0.175489007,0.124033425,0.278177458,0.066805846
1/10/21,0.011876006,0.253688525,0.024314537,0.114730345,0.042109256,0.091936219,0.167157585,0.103579639,0,0
1/11/21,0.115583898,0.039481324,0.022749274,0.119165393,0.091207545,0.061598224,0.167258418,0.114277847,0,0.144808743
1/12/21,0.144916682,0.080611667,0.174935843,0.086841967,0.191304923,0.110186324,0.221609776,0.20020805,0.399399399,0.197101449
1/13/21,0.1686011,0.064428021,0.178674352,0.097623795,0.166893935,0.169280583,0.219540582,0.187181254,0.316129032,0.285276074
1/14/21,0.132605959,0.058437686,0.16914853,0.140893042,0.150860686,0.157665417,0.231814641,0.175274647,0.181518152,0.171875
1/15/21,0.126928959,0.039490446,0.194456665,0.141075451,0.116210547,0.139431374,0.161043985,0.122414398,0.137521222,0.095447871
1/16/21,0.053475197,0.034596612,0.157436709,0.120540348,0.045315012,0.087255552,0.15361623,0.104000469,0.101423488,0.005571031
1/17/21,0.023218575,0.07589545,0.027453271,0.105777682,0.035599727,0.05618177,0.113965197,0.054919908,0,0
1/18/21,0.011881188,0.047941767,0.018548387,0.072988354,0.051708931,0.06998739,0.15535916,0.064643898,0,0
1/19/21,0.174833492,0.093195975,0.049538203,0.065615091,0.113924051,0.102164137,0.140141404,0.156964006,0.093406593,0.309012876
1/20/21,0.226172628,0.174089702,0.2012,0.11599929,0.155665957,0.165700483,0.165622505,0.15194616,0.2,0.222520107
1/21/21,0.29905313,0.258772923,0.276,0.126089014,0.156591865,0.21519963,0.188024863,0.154453614,0.225058005,0.270676692
1/22/21,0.26048127,0.134952549,0.225575448,0.11310359,0.112713834,0.174538849,0.155461281,0.145307038,0.231325301,0.157333333
1/23/21,0.074770348,0.165630182,0.138153185,0.09521379,0.063210484,0.125687431,0.166008174,0.137713917,0.159217877,0.089130435
1/24/21,0.021052632,0.035255297,0.025469982,0.091471453,0.033426822,0.056007365,0.131870574,0.080762121,0,0
1/25/21,0.16538546,0.038410596,0.044117647,0.113416108,0.121843546,0.061422414,0.132662068,0.093710692,0,0.119512195
1/26/21,0.160822657,0.035006251,0.118003026,0.125667628,0.134384509,0.08719346,0.145610356,0.15613992,0.186968839,0.219387755
1/27/21,0.268179815,0.102323434,0.147116325,0.110665408,0.128539139,0.139267767,0.172370089,0.189770003,0.367697595,0.274725275
1/28/21,0.166725044,0.034685238,0.122713075,0.095097383,0.110801543,0.102357564,0.164350328,0.144448743,0.222222222,0.175908222
1/29/21,0.109181516,0.073947235,0.242023701,0.10340847,0.082373618,0.094852287,0.11735948,0.122403766,0.129287599,0.068762279
1/30/21,0.024546767,0.042358956,0.065107749,0.103232917,0.043544764,0.082220039,0.110450623,0.076959459,0.081570997,0
1/31/21,0.01709694,0.043847242,0.012582057,0.104470697,0.040301712,0.084787761,0.105855509,0.069017094,0,0
2/1/21,0.251860673,0.082307692,0.030845157,0.129371611,0.119127418,0.115514439,0.126264881,0.116022526,0,0.090425532
2/2/21,0.272613693,0.057843137,0.101950355,0.115475155,0.145347379,0.154351396,0.13243338,0.161322983,0.090517241,0.145552561
2/3/21,0.233411066,0.082222781,0.126984127,0.102973902,0.116717859,0.150303849,0.16378956,0.166931778,0.086005831,0.170854271
2/4/21,0.137172144,0.047887324,0.123197903,0.078960744,0.089210673,0.092202513,0.15439155,0.135648755,0.091038407,0.085850556
2/5/21,0.132225801,0.048932384,0.164027866,0.092254229,0.099896086,0.106092971,0.152195587,0.127100637,0.084233261,0.05229794
2/6/21,0.0354695,0.037193156,0.072689512,0.066942178,0.042620009,0.106031986,0.106832431,0.096178817,0.114197531,0.028011204
2/7/21,0.012285927,0.087209302,0.018129079,0.043931647,0.034451177,0.081958345,0.08973578,0.073371648,0,0
2/8/21,0.116592666,0.031702401,0.014783023,0.054938204,0.076218355,0.057379533,0.083507244,0.074937856,0,0.050147493
2/9/21,0.18948626,0.054120879,0.150343107,0.052952963,0.094137809,0.08530341,0.129370378,0.131199317,0.198776758,0.234501348
2/10/21,0.162144841,0.034604698,0.114861903,0.063564534,0.080860832,0.084920069,0.112204098,0.147404101,0.224867725,0.245070423
2/11/21,0.121711622,0.037335482,0.095440988,0.071181302,0.073296309,0.092956671,0.103428531,0.129672398,0.106007067,0.070512821
2/12/21,0.107575331,0.029872674,0.083199141,0.066881065,0.068989032,0.085022422,0.086759854,0.108699148,0.058275058,0.030434783
2/13/21,0.018360196,0.02792401,0.069020021,0.047791493,0.01799263,0.066702147,0.092762592,0.060539564,0.026170799,0.002994012
2/14/21,0.007988788,0.024948501,0.025289779,0.027874018,0.007424669,0.03689906,0.059755888,0.005937782,0,0
2/15/21,0.000840925,0.008239872,0.009483667,0.02472274,0.003739432,0.032730176,0.059171394,0.003937008,0,0
2/16/21,0.022144359,0.008239872,0.009483667,0.020561659,0.00487752,0.024924605,0.031321987,0.025558281,0,0
2/17/21,0.358462676,0.03601108,0.031446541,0.007066595,0.0234375,0.131139944,0.223649712,0.206039942,0,0
2/18/21,0.364375462,0.074099723,0.020964361,0.04524157,0.020052083,0.122335496,0.255374934,0.125669752,0,0
2/19/21,0.36067997,0.03531856,0.064989518,0.029917812,0.015885417,0.128359592,0.201887782,0.091573307,0,0
2/20/21,0.014042868,0.033240997,0.020964361,0.145978954,0.0125,0.126969416,0.200052438,0.064296152,0,0
2/21/21,0.006482282,0.026927785,0.008391608,0.201975667,0.085560389,0.046569343,0.071516773,0.025799574,0,0
2/22/21,0.254854369,0.02570922,0.009237875,0.070150947,0.082657201,0.079035499,0.054468579,0.172200521,0,0.035714286
2/23/21,0.355525362,0.031083481,0.063492063,0.055174613,0.090869893,0.125322229,0.110302479,0.177160408,0.106849315,0.096354167
2/24/21,0.344024437,0.038149351,0.105215005,0.062917423,0.065914057,0.117963779,0.086596386,0.129079043,0.121693122,0.118451025
2/25/21,0.151037344,0.030018272,0.103885135,0.066007787,0.063584794,0.061124985,0.112404972,0.141294006,0.079310345,0.055172414
